# BUSCO version is: 5.2.2 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
312209at4751	Complete	ctg5185	19422	20100	-	75.9	104	https://www.orthodb.org/v10?query=312209at4751	adenine nucleotide alpha hydrolases-like protein
312950at4751	Missing
315551at4751	Complete	ctg3731	115056	116281	+	393.4	289	https://www.orthodb.org/v10?query=315551at4751	Delta-aminolevulinic acid dehydratase
315639at4751	Complete	ctg4319	82261	84203	-	219.0	221	https://www.orthodb.org/v10?query=315639at4751	Rhodanese-like domain
315799at4751	Missing
315802at4751	Complete	ctg509	183759	185267	+	153.2	199	https://www.orthodb.org/v10?query=315802at4751	tRNA dimethylallyltransferase
316254at4751	Complete	ctg6192	62416	63910	-	160.5	238	https://www.orthodb.org/v10?query=316254at4751	glycosyltransferase family 50 protein
316920at4751	Complete	ctg2085	170097	171463	-	131.7	168	https://www.orthodb.org/v10?query=316920at4751	Lysophospholipid acyltransferase
317276at4751	Missing
317335at4751	Complete	ctg3432	125456	126554	+	203.9	243	https://www.orthodb.org/v10?query=317335at4751	Anthranilate phosphoribosyltransferase
319121at4751	Fragmented	ctg5651	64656	65365	+	147.0	148	https://www.orthodb.org/v10?query=319121at4751	Zinc finger, UBR-type
320163at4751	Complete	ctg2330	69793	71583	+	220.7	251	https://www.orthodb.org/v10?query=320163at4751	Ribonuclease Nob1, eukaryote
320638at4751	Complete	ctg9408	14674	16127	+	698.1	459	https://www.orthodb.org/v10?query=320638at4751	Nucleotide-diphospho-sugar transferase
320777at4751	Missing
320782at4751	Fragmented	ctg588	257078	258164	+	73.6	217	https://www.orthodb.org/v10?query=320782at4751	RNA polymerase I associated factor, A49-like protein
321416at4751	Complete	ctg8152	110073	112546	-	667.8	590	https://www.orthodb.org/v10?query=321416at4751	Pre-mRNA-splicing factor syf1
321585at4751	Complete	ctg3170	36603	38370	+	273.8	202	https://www.orthodb.org/v10?query=321585at4751	U3 small nucleolar ribonucleoprotein IMP4
321728at4751	Complete	ctg6533	44138	45842	-	272.6	192	https://www.orthodb.org/v10?query=321728at4751	GPI-anchor transamidase
322254at4751	Missing
322267at4751	Missing
323327at4751	Complete	ctg3300	5687	7161	-	192.2	200	https://www.orthodb.org/v10?query=323327at4751	Translation initiation factor eIF-2B subunit alpha
324442at4751	Fragmented	ctg4455	44538	44855	+	49.1	46	https://www.orthodb.org/v10?query=324442at4751	Cell division control protein 73, C-terminal
325992at4751	Complete	ctg1196	70166	71067	+	89.4	105	https://www.orthodb.org/v10?query=325992at4751	Protein BCP1
326512at4751	Missing
326649at4751	Complete	ctg8496	20151	22251	+	494.3	387	https://www.orthodb.org/v10?query=326649at4751	Phosphoacetylglucosamine mutase
327672at4751	Fragmented	ctg5539	63903	65036	+	137.0	97	https://www.orthodb.org/v10?query=327672at4751	CDK-activating kinase assembly factor MAT1
327748at4751	Complete	ctg1624	178100	179944	+	303.0	294	https://www.orthodb.org/v10?query=327748at4751	Zinc finger, RING/FYVE/PHD-type
327884at4751	Complete	ctg18270	3060	3845	-	340.1	220	https://www.orthodb.org/v10?query=327884at4751	60S acidic ribosomal protein P0
329067at4751	Missing
330533at4751	Complete	ctg361	189661	191294	+	195.1	266	https://www.orthodb.org/v10?query=330533at4751	Xaa-pro dipeptidase app
330551at4751	Missing
330629at4751	Missing
330815at4751	Complete	ctg2196	39257	40494	+	284.0	230	https://www.orthodb.org/v10?query=330815at4751	Translation initiation factor 2, alpha subunit
330949at4751	Complete	ctg2491	83290	84380	+	313.5	303	https://www.orthodb.org/v10?query=330949at4751	tRNA pseudouridine synthase
331022at4751	Complete	ctg9385	21976	23292	-	118.3	140	https://www.orthodb.org/v10?query=331022at4751	P-loop containing nucleoside triphosphate hydrolase protein
331763at4751	Complete	ctg1478	7684	8268	+	288.6	183	https://www.orthodb.org/v10?query=331763at4751	Ribosomal protein S5
332006at4751	Complete	ctg665	43840	44650	+	155.9	198	https://www.orthodb.org/v10?query=332006at4751	SURF1-like protein
332036at4751	Complete	ctg5639	122265	123668	-	315.8	203	https://www.orthodb.org/v10?query=332036at4751	GPN-loop GTPase
332416at4751	Complete	ctg13602	10754	11740	-	185.8	158	https://www.orthodb.org/v10?query=332416at4751	P-loop containing nucleoside triphosphate hydrolase protein
332876at4751	Complete	ctg4639	38706	41050	+	418.8	399	https://www.orthodb.org/v10?query=332876at4751	WD40/YVTN repeat-like-containing domain superfamily
332891at4751	Fragmented	ctg1	2567066	2568001	+	47.7	103	https://www.orthodb.org/v10?query=332891at4751	Glycerol
334424at4751	Complete	ctg4649	7978	9287	-	254.9	167	https://www.orthodb.org/v10?query=334424at4751	rRNA adenine N(6)-methyltransferase
335237at4751	Complete	ctg10728	57488	59262	-	271.9	231	https://www.orthodb.org/v10?query=335237at4751	P-loop containing nucleoside triphosphate hydrolase protein
335719at4751	Complete	ctg852	122796	123957	-	316.1	228	https://www.orthodb.org/v10?query=335719at4751	mitochondrial carrier
336181at4751	Complete	ctg10507	18631	19562	-	188.3	208	https://www.orthodb.org/v10?query=336181at4751	Adenosine kinase
336187at4751	Complete	ctg2631	66652	67705	-	73.7	107	https://www.orthodb.org/v10?query=336187at4751	Ubiquitin-conjugating enzyme/RWD-like protein
337150at4751	Missing
337917at4751	Missing
338301at4751	Missing
338808at4751	Missing
339525at4751	Complete	ctg4941	30566	31887	+	208.9	234	https://www.orthodb.org/v10?query=339525at4751	Aminomethyltransferase
342642at4751	Duplicated	ctg2751	191759	192793	-	182.2	267	https://www.orthodb.org/v10?query=342642at4751	Dihydroorotase
342642at4751	Duplicated	ctg2	1319934	1320950	-	158.0	268	https://www.orthodb.org/v10?query=342642at4751	Dihydroorotase
342642at4751	Duplicated	ctg6643	21762	22790	-	179.7	267	https://www.orthodb.org/v10?query=342642at4751	Dihydroorotase
343196at4751	Missing
343603at4751	Complete	ctg16994	4525	5519	+	234.1	206	https://www.orthodb.org/v10?query=343603at4751	Very-long-chain 3-oxoacyl-CoA reductase
343623at4751	Missing
343717at4751	Missing
344553at4751	Complete	ctg2085	260146	260891	-	159.6	122	https://www.orthodb.org/v10?query=344553at4751	Ubiquitin fusion degradation protein 1
345661at4751	Complete	ctg418	201355	201686	+	59.4	42	https://www.orthodb.org/v10?query=345661at4751	tRNA-splicing endonuclease subunit Sen2
348020at4751	Complete	ctg5851	29066	30428	+	79.6	128	https://www.orthodb.org/v10?query=348020at4751	Formyl transferase, N-terminal
348111at4751	Duplicated	ctg1822	37569	38365	+	289.1	234	https://www.orthodb.org/v10?query=348111at4751	Ribosomal protein L2
348111at4751	Duplicated	ctg2	3556593	3557381	-	248.2	230	https://www.orthodb.org/v10?query=348111at4751	Ribosomal protein L2
349264at4751	Complete	ctg6002	18503	19382	-	264.5	173	https://www.orthodb.org/v10?query=349264at4751	Proteasome subunit beta type
350840at4751	Complete	ctg1	3901251	3901733	-	61.6	94	https://www.orthodb.org/v10?query=350840at4751	Isopentenyl-diphosphate delta-isomerase
351351at4751	Complete	ctg5343	32144	33408	-	264.4	286	https://www.orthodb.org/v10?query=351351at4751	Mannosyltransferase
351482at4751	Complete	ctg1881	156358	157117	+	418.3	239	https://www.orthodb.org/v10?query=351482at4751	Prohibitin-2
351646at4751	Complete	ctg4682	116172	117024	-	80.5	121	https://www.orthodb.org/v10?query=351646at4751	25S rRNA (uridine-N(3))-methyltransferase
351651at4751	Complete	ctg7371	28038	29079	+	234.5	212	https://www.orthodb.org/v10?query=351651at4751	Chitobiosyldiphosphodolichol beta-mannosyltransferase
351849at4751	Missing
351858at4751	Missing
351906at4751	Complete	ctg3008	52298	53024	-	157.9	144	https://www.orthodb.org/v10?query=351906at4751	ribosomal protein L15
352224at4751	Complete	ctg148	366384	366895	+	102.6	104	https://www.orthodb.org/v10?query=352224at4751	yeats-domain-containing protein
352999at4751	Complete	ctg10413	57576	58327	-	243.9	151	https://www.orthodb.org/v10?query=352999at4751	Small GTPase superfamily
353685at4751	Complete	ctg1086	13636	14388	+	192.4	149	https://www.orthodb.org/v10?query=353685at4751	ER membrane protein complex subunit 3
353762at4751	Duplicated	ctg10211	43899	44967	-	314.0	277	https://www.orthodb.org/v10?query=353762at4751	Chitin synthase export chaperone
353762at4751	Duplicated	ctg2362	113683	114667	-	344.9	276	https://www.orthodb.org/v10?query=353762at4751	Chitin synthase export chaperone
353991at4751	Fragmented	ctg13027	13361	14317	+	328.5	224	https://www.orthodb.org/v10?query=353991at4751	DnaJ domain
354679at4751	Complete	ctg3122	13803	14799	-	330.3	248	https://www.orthodb.org/v10?query=354679at4751	Cell differentiation protein rcd1
354739at4751	Complete	ctg1866	33889	34677	-	176.1	179	https://www.orthodb.org/v10?query=354739at4751	Ribosomal protein L5
354778at4751	Complete	ctg1	3458905	3459861	+	137.7	271	https://www.orthodb.org/v10?query=354778at4751	Diphosphomevalonate decarboxylase
354913at4751	Complete	ctg1581	295181	296035	+	192.1	185	https://www.orthodb.org/v10?query=354913at4751	von Willebrand factor A-like domain superfamily
355454at4751	Complete	ctg8454	60022	62381	+	330.6	342	https://www.orthodb.org/v10?query=355454at4751	Iron hydrogenase
355525at4751	Complete	ctg1451	119757	120905	+	215.0	284	https://www.orthodb.org/v10?query=355525at4751	Leucine-rich repeat
355781at4751	Complete	ctg1	3715000	3716013	+	39.9	149	https://www.orthodb.org/v10?query=355781at4751	GTP cyclohydrolase 1 type 2/Nif3
356079at4751	Missing
356691at4751	Complete	ctg10873	13307	16159	+	251.4	264	https://www.orthodb.org/v10?query=356691at4751	Peroxisome biogenesis factor 1
356743at4751	Complete	ctg4518	171864	172507	+	245.6	174	https://www.orthodb.org/v10?query=356743at4751	Ribosomal protein
357182at4751	Complete	ctg7938	62265	64029	+	249.5	288	https://www.orthodb.org/v10?query=357182at4751	DNA primase large subunit
357584at4751	Complete	ctg148	221641	222536	-	183.8	161	https://www.orthodb.org/v10?query=357584at4751	Metal-dependent protein hydrolase
358012at4751	Complete	ctg6092	21662	22719	+	192.0	168	https://www.orthodb.org/v10?query=358012at4751	Eukaryotic translation initiation factor 3 subunit G
358118at4751	Complete	ctg10834	5632	7271	-	369.9	299	https://www.orthodb.org/v10?query=358118at4751	Splicing factor 3B subunit 2
359271at4751	Complete	ctg1165	82550	84012	+	275.5	292	https://www.orthodb.org/v10?query=359271at4751	Membrane protein TMS1
359482at4751	Missing
359627at4751	Complete	ctg1486	97660	98215	+	126.1	139	https://www.orthodb.org/v10?query=359627at4751	Trafficking protein particle complex subunit
360800at4751	Missing
361877at4751	Complete	ctg1075	19477	20544	-	71.1	155	https://www.orthodb.org/v10?query=361877at4751	Scavenger mRNA decapping enzyme
362218at4751	Missing
362250at4751	Complete	ctg2732	66995	67810	+	180.5	177	https://www.orthodb.org/v10?query=362250at4751	Bax inhibitor 1-related
362322at4751	Complete	ctg3887	32975	33706	-	102.3	98	https://www.orthodb.org/v10?query=362322at4751	RNA cap guanine-N2 methyltransferase
362601at4751	Fragmented	ctg8412	6243	7069	+	135.7	253	https://www.orthodb.org/v10?query=362601at4751	Oxoglutarate/iron-dependent dioxygenase
363593at4751	Missing
364123at4751	Complete	ctg6879	8840	9836	+	262.7	232	https://www.orthodb.org/v10?query=364123at4751	26S Proteasome non-ATPase regulatory subunit 6
364284at4751	Duplicated	ctg12025	107842	109266	-	332.6	337	https://www.orthodb.org/v10?query=364284at4751	Amidase
364284at4751	Duplicated	ctg2142	82448	83875	-	331.1	336	https://www.orthodb.org/v10?query=364284at4751	Amidase
364284at4751	Duplicated	ctg8161	45471	47245	+	363.5	311	https://www.orthodb.org/v10?query=364284at4751	Amidase
365270at4751	Missing
366595at4751	Complete	ctg3515	52723	53994	-	177.1	160	https://www.orthodb.org/v10?query=366595at4751	Dolichol-phosphate mannosyltransferase
366597at4751	Duplicated	ctg11	538129	538686	+	133.4	161	https://www.orthodb.org/v10?query=366597at4751	Ribosomal protein
366597at4751	Duplicated	ctg2	21372	22031	+	129.8	179	https://www.orthodb.org/v10?query=366597at4751	Ribosomal protein
366635at4751	Complete	ctg4307	22960	23462	+	169.7	138	https://www.orthodb.org/v10?query=366635at4751	Matrin/U1-C-like, C2H2-type zinc finger
367778at4751	Complete	ctg12491	35552	36206	+	206.9	174	https://www.orthodb.org/v10?query=367778at4751	Acetolactate synthase
368706at4751	Complete	ctg16591	22533	23370	-	237.3	179	https://www.orthodb.org/v10?query=368706at4751	Proteasome subunit beta
369435at4751	Missing
370505at4751	Complete	ctg7078	6350	7733	+	372.2	249	https://www.orthodb.org/v10?query=370505at4751	Phosphoribosylaminoimidazole-succinocarboxamide synthase
370952at4751	Complete	ctg9104	34617	35318	+	315.1	178	https://www.orthodb.org/v10?query=370952at4751	Ribosomal protein S3
371481at4751	Complete	ctg3435	154571	155454	+	160.2	149	https://www.orthodb.org/v10?query=371481at4751	Ribosome maturation protein SBDS, N-terminal
371674at4751	Complete	ctg8168	18423	19956	-	180.2	167	https://www.orthodb.org/v10?query=371674at4751	UPF0103-domain-containing protein
371862at4751	Complete	ctg5456	35030	35837	+	284.8	165	https://www.orthodb.org/v10?query=371862at4751	Septum-promoting GTP-binding protein 1
372381at4751	Complete	ctg11469	26525	27605	+	183.6	285	https://www.orthodb.org/v10?query=372381at4751	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
372510at4751	Fragmented	ctg11075	25906	26428	-	123.8	106	https://www.orthodb.org/v10?query=372510at4751	transcription factor Tfb4
372972at4751	Complete	ctg897	3676	4608	-	148.7	102	https://www.orthodb.org/v10?query=372972at4751	tRNA (guanine-N(7)-)-methyltransferase
374350at4751	Missing
374548at4751	Complete	ctg6673	68930	69584	-	115.4	125	https://www.orthodb.org/v10?query=374548at4751	SGS domain
376255at4751	Missing
376442at4751	Missing
376539at4751	Missing
376586at4751	Complete	ctg1357	57685	58779	+	238.7	192	https://www.orthodb.org/v10?query=376586at4751	Deoxycytidylate deaminase
377787at4751	Complete	ctg7792	89378	90036	-	276.0	163	https://www.orthodb.org/v10?query=377787at4751	Ribosomal protein S7 domain
378256at4751	Complete	ctg15888	7705	8621	-	85.2	130	https://www.orthodb.org/v10?query=378256at4751	Exoribonuclease, PH domain 2 superfamily
378281at4751	Duplicated	ctg2	3558338	3558955	-	149.0	168	https://www.orthodb.org/v10?query=378281at4751	Ribosomal protein L3
378281at4751	Duplicated	ctg7815	16611	17975	+	171.1	174	https://www.orthodb.org/v10?query=378281at4751	Ribosomal protein L3
378281at4751	Duplicated	ctg9	1372643	1373293	+	154.3	170	https://www.orthodb.org/v10?query=378281at4751	Ribosomal protein L3
378295at4751	Fragmented	ctg5860	214320	215458	-	114.6	144	https://www.orthodb.org/v10?query=378295at4751	Exosome complex component RRP43
378376at4751	Fragmented	ctg5620	39257	39986	-	71.3	159	https://www.orthodb.org/v10?query=378376at4751	DUF1682-domain-containing protein
378430at4751	Complete	ctg15076	22392	23699	-	332.9	251	https://www.orthodb.org/v10?query=378430at4751	Serine/threonine-protein kinase RIO1
378436at4751	Missing
379525at4751	Missing
382001at4751	Complete	ctg5931	22491	23537	-	217.7	161	https://www.orthodb.org/v10?query=382001at4751	syntaxin 5
383007at4751	Missing
384156at4751	Fragmented	ctg9	774973	775830	+	48.7	127	https://www.orthodb.org/v10?query=384156at4751	ATP synthase subunit gamma
384315at4751	Missing
385139at4751	Complete	ctg396	15099	15790	+	234.7	168	https://www.orthodb.org/v10?query=385139at4751	Proteasome subunit beta type
385343at4751	Fragmented	ctg9	1432823	1433386	+	139.4	128	https://www.orthodb.org/v10?query=385343at4751	GTP cyclohydrolase II
385564at4751	Missing
385971at4751	Complete	ctg1089	84033	85359	-	82.0	117	https://www.orthodb.org/v10?query=385971at4751	Ribonuclease
386220at4751	Duplicated	ctg18271	4263	4975	+	192.6	152	https://www.orthodb.org/v10?query=386220at4751	Pre-rRNA-processing protein PNO1
386220at4751	Duplicated	ctg2731	92696	93353	+	187.8	139	https://www.orthodb.org/v10?query=386220at4751	Pre-rRNA-processing protein PNO1
386245at4751	Complete	ctg3155	35060	36202	+	129.2	230	https://www.orthodb.org/v10?query=386245at4751	Origin recognition complex subunit 2
387347at4751	Complete	ctg2205	100340	101345	-	132.1	108	https://www.orthodb.org/v10?query=387347at4751	Exosome complex component CSL4
387759at4751	Complete	ctg3260	60244	61217	+	137.7	147	https://www.orthodb.org/v10?query=387759at4751	Mitochondrial inner membrane protease ATP23
388229at4751	Complete	ctg5204	66671	67273	-	125.6	137	https://www.orthodb.org/v10?query=388229at4751	RNA polymerase, Rpb5, N-terminal
389034at4751	Complete	ctg13043	20071	21227	-	308.1	180	https://www.orthodb.org/v10?query=389034at4751	rRNA 2'-O-methyltransferase fibrillarin
389547at4751	Complete	ctg6770	120534	121633	-	99.2	101	https://www.orthodb.org/v10?query=389547at4751	Pre-mRNA-splicing factor slt11
389565at4751	Complete	ctg9034	2820	3719	-	382.7	224	https://www.orthodb.org/v10?query=389565at4751	Cytochrome c-like domain
390518at4751	Missing
391384at4751	Complete	ctg11298	18850	20208	-	168.7	182	https://www.orthodb.org/v10?query=391384at4751	Exosome complex component RRP4
392558at4751	Missing
393440at4751	Complete	ctg11803	1456	2409	-	67.9	83	https://www.orthodb.org/v10?query=393440at4751	K Homology domain, type 1
393996at4751	Missing
396097at4751	Missing
396330at4751	Missing
396842at4751	Complete	ctg7383	22355	23181	-	204.8	174	https://www.orthodb.org/v10?query=396842at4751	18S rRNA (Guanine(1575)-N(7))-methyltransferase
397465at4751	Missing
398519at4751	Complete	ctg9305	72	993	+	127.9	181	https://www.orthodb.org/v10?query=398519at4751	chromatin associated protein KTI12
398592at4751	Complete	ctg4563	35098	36939	+	248.8	315	https://www.orthodb.org/v10?query=398592at4751	NUC153
398882at4751	Complete	ctg6347	134254	135047	+	174.4	106	https://www.orthodb.org/v10?query=398882at4751	Ubiquitin-conjugating enzyme E2 8
398968at4751	Complete	ctg11095	12200	13201	-	92.0	92	https://www.orthodb.org/v10?query=398968at4751	Trafficking protein particle complex subunit BET3
399376at4751	Complete	ctg4078	24073	25147	+	99.7	138	https://www.orthodb.org/v10?query=399376at4751	Ribosome biogenesis protein BRX1
399413at4751	Complete	ctg9402	32596	34084	-	164.7	148	https://www.orthodb.org/v10?query=399413at4751	riboflavin synthase, alpha subunit
399810at4751	Missing
401387at4751	Complete	ctg560	102504	103994	+	257.7	194	https://www.orthodb.org/v10?query=401387at4751	phosphopantothenate-cysteine ligase
402005at4751	Missing
402255at4751	Complete	ctg1580	191770	193591	+	223.7	174	https://www.orthodb.org/v10?query=402255at4751	F-actin capping protein beta subunit
403079at4751	Complete	ctg4826	72025	73039	+	299.9	191	https://www.orthodb.org/v10?query=403079at4751	Vacuolar ATP synthase subunit D
404050at4751	Missing
405669at4751	Complete	ctg7531	18710	19547	-	193.1	209	https://www.orthodb.org/v10?query=405669at4751	Leucine-rich repeat
405898at4751	Fragmented	ctg3137	98937	99293	-	98.1	101	https://www.orthodb.org/v10?query=405898at4751	U4/U6 small nuclear ribonucleoprotein Prp3
406240at4751	Complete	ctg4792	194289	194882	+	91.9	119	https://www.orthodb.org/v10?query=406240at4751	RNA polymerase Rpb7-like, N-terminal domain superfamily
406403at4751	Duplicated	ctg2	3508588	3509103	-	107.0	140	https://www.orthodb.org/v10?query=406403at4751	septum formation protein Maf
406403at4751	Duplicated	ctg8740	24452	25015	-	114.7	148	https://www.orthodb.org/v10?query=406403at4751	septum formation protein Maf
406434at4751	Complete	ctg3287	27269	28208	+	81.7	106	https://www.orthodb.org/v10?query=406434at4751	EB1, C-terminal
406793at4751	Missing
407348at4751	Missing
408391at4751	Complete	ctg161	270782	271489	+	102.2	118	https://www.orthodb.org/v10?query=408391at4751	Translocation protein sec66
408419at4751	Missing
409761at4751	Complete	ctg11454	29174	30225	+	55.8	198	https://www.orthodb.org/v10?query=409761at4751	Coatomer subunit epsilon
410458at4751	Complete	ctg768	14559	15902	+	116.0	134	https://www.orthodb.org/v10?query=410458at4751	RNA-binding S4 domain
410782at4751	Complete	ctg610	20197	21199	+	242.4	225	https://www.orthodb.org/v10?query=410782at4751	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
410986at4751	Complete	ctg746	38918	39613	+	233.0	174	https://www.orthodb.org/v10?query=410986at4751	PIN domain
410991at4751	Missing
411130at4751	Complete	ctg8146	24060	24755	-	181.9	152	https://www.orthodb.org/v10?query=411130at4751	Snf7 family
411471at4751	Missing
411518at4751	Complete	ctg2923	212288	214162	+	178.7	228	https://www.orthodb.org/v10?query=411518at4751	Low-temperature viability protein ltv1
411677at4751	Complete	ctg10787	30896	31730	-	94.2	106	https://www.orthodb.org/v10?query=411677at4751	Rho GDP-dissociation inhibitor
411754at4751	Complete	ctg10838	10778	11508	+	242.6	158	https://www.orthodb.org/v10?query=411754at4751	Splicing factor U2AF 23 kDa subunit
411919at4751	Fragmented	ctg3166	224498	225814	-	77.6	116	https://www.orthodb.org/v10?query=411919at4751	Endoplasmic reticulum vesicle transporter, C-terminal
412006at4751	Complete	ctg4583	45274	46503	+	198.5	149	https://www.orthodb.org/v10?query=412006at4751	60S ribosome subunit biogenesis protein NIP7
413850at4751	Fragmented	ctg1827	117134	117436	-	93.1	84	https://www.orthodb.org/v10?query=413850at4751	mitochondrial glyco protein
414474at4751	Fragmented	ctg1930	290399	292258	+	55.7	98	https://www.orthodb.org/v10?query=414474at4751	Golgi SNAP receptor complex member 1
414508at4751	Complete	ctg3753	3284	4556	+	102.9	142	https://www.orthodb.org/v10?query=414508at4751	Ubiquinone biosynthesis protein COQ4, mitochondrial
416039at4751	Complete	ctg14178	11668	12786	+	84.2	115	https://www.orthodb.org/v10?query=416039at4751	Presequence translocated-associated motor subunit pam17
416914at4751	Missing
417109at4751	Missing
417470at4751	Complete	ctg3865	167016	168531	-	112.1	280	https://www.orthodb.org/v10?query=417470at4751	Exocyst complex component EXO84
417746at4751	Complete	ctg97	75649	76722	-	254.9	223	https://www.orthodb.org/v10?query=417746at4751	Zinc finger, CCCH-type
418242at4751	Complete	ctg1737	198005	199282	-	101.4	169	https://www.orthodb.org/v10?query=418242at4751	Chorismate mutase
418644at4751	Complete	ctg17314	6616	8264	-	221.4	328	https://www.orthodb.org/v10?query=418644at4751	NEDD8-activating enzyme E1 regulatory subunit
418680at4751	Complete	ctg5873	52703	53539	+	127.9	134	https://www.orthodb.org/v10?query=418680at4751	Exosome complex exonuclease RRP41
419048at4751	Complete	ctg418	165350	165977	-	137.2	96	https://www.orthodb.org/v10?query=419048at4751	Synaptobrevin
419200at4751	Missing
419232at4751	Complete	ctg1205	45818	46627	+	154.3	183	https://www.orthodb.org/v10?query=419232at4751	Nse4/EID family
419667at4751	Fragmented	ctg10798	54556	54813	+	49.1	58	https://www.orthodb.org/v10?query=419667at4751	Peptidyl-prolyl cis-trans isomerase
419868at4751	Fragmented	ctg11024	31497	31913	+	94.0	78	https://www.orthodb.org/v10?query=419868at4751	Ribosomal protein S13/S15, N-terminal
420414at4751	Missing
420527at4751	Missing
421097at4751	Complete	ctg2020	68905	72003	-	132.1	116	https://www.orthodb.org/v10?query=421097at4751	Acyl-CoA N-acyltransferase
421687at4751	Fragmented	ctg1736	92164	94278	-	68.2	178	https://www.orthodb.org/v10?query=421687at4751	putative amino-acid N-acetyltransferase subunit Mak10
422151at4751	Complete	ctg2359	50724	51215	+	217.2	131	https://www.orthodb.org/v10?query=422151at4751	Ubiquitin-conjugating enzyme E2 2
422622at4751	Complete	ctg7269	66305	66856	+	97.1	104	https://www.orthodb.org/v10?query=422622at4751	prefoldin, alpha subunit
422764at4751	Missing
423166at4751	Complete	ctg7307	66636	67066	+	131.4	76	https://www.orthodb.org/v10?query=423166at4751	Ribosomal protein L14P
423206at4751	Complete	ctg196	184149	184724	+	99.0	60	https://www.orthodb.org/v10?query=423206at4751	Nuclear cap-binding protein subunit 2
427250at4751	Missing
428342at4751	Missing
428569at4751	Complete	ctg4965	98653	99360	-	153.4	148	https://www.orthodb.org/v10?query=428569at4751	Vacuolar protein sorting-associated protein 29
428774at4751	Missing
428984at4751	Fragmented	ctg18212	12026	12924	+	65.2	101	https://www.orthodb.org/v10?query=428984at4751	BRCT domain
429332at4751	Complete	ctg3753	231728	233558	-	87.1	124	https://www.orthodb.org/v10?query=429332at4751	RNA polymerase III, subunit Rpc25
429862at4751	Missing
430556at4751	Missing
431195at4751	Missing
431607at4751	Complete	ctg7873	7849	8761	+	109.1	118	https://www.orthodb.org/v10?query=431607at4751	Translation machinery-associated protein 20
432952at4751	Missing
433181at4751	Duplicated	ctg12927	6510	7107	-	142.4	125	https://www.orthodb.org/v10?query=433181at4751	Mediator of RNA polymerase II transcription subunit 6
433181at4751	Duplicated	ctg3807	184134	184830	-	147.9	134	https://www.orthodb.org/v10?query=433181at4751	Mediator of RNA polymerase II transcription subunit 6
433384at4751	Missing
434428at4751	Complete	ctg8630	14901	15685	+	252.7	152	https://www.orthodb.org/v10?query=434428at4751	Actin-related protein 2/3 complex subunit 4
434500at4751	Fragmented	ctg818	102418	102964	+	161.3	135	https://www.orthodb.org/v10?query=434500at4751	Leucine-rich repeat
434984at4751	Complete	ctg17331	2602	3157	+	102.9	102	https://www.orthodb.org/v10?query=434984at4751	U3 small nucleolar RNA-associated protein 11
435317at4751	Complete	ctg2001	196552	196989	+	72.1	76	https://www.orthodb.org/v10?query=435317at4751	DnaJ domain
435471at4751	Complete	ctg3365	52318	54499	+	36.2	75	https://www.orthodb.org/v10?query=435471at4751	NAD(P)H-hydrate epimerase
435767at4751	Complete	ctg5764	28543	29492	-	295.5	196	https://www.orthodb.org/v10?query=435767at4751	Ribosomal RNA small subunit methyltransferase NEP1
436872at4751	Missing
437914at4751	Complete	ctg224	210577	211216	-	208.2	149	https://www.orthodb.org/v10?query=437914at4751	Zinc finger C2H2 superfamily
438274at4751	Complete	ctg9111	16321	17101	+	101.5	133	https://www.orthodb.org/v10?query=438274at4751	ERF1 methyltransferase catalytic subunit MTQ2
438731at4751	Complete	ctg5198	38011	39602	+	70.7	67	https://www.orthodb.org/v10?query=438731at4751	LSM domain, eukaryotic/archaea-type
438861at4751	Complete	ctg12012	63167	63694	+	86.9	109	https://www.orthodb.org/v10?query=438861at4751	OPI10 family
439490at4751	Complete	ctg1451	6981	7402	-	123.9	109	https://www.orthodb.org/v10?query=439490at4751	GrpE nucleotide exchange factor
440401at4751	Complete	ctg4482	4414	5166	-	72.1	99	https://www.orthodb.org/v10?query=440401at4751	CAP Gly-rich domain
441586at4751	Missing
443595at4751	Complete	ctg168	269483	270486	+	50.6	53	https://www.orthodb.org/v10?query=443595at4751	snare-like protein
444174at4751	Complete	ctg5647	59995	60474	-	67.4	56	https://www.orthodb.org/v10?query=444174at4751	Cell cycle control protein cwf14
444399at4751	Complete	ctg5166	61383	61772	-	96.8	94	https://www.orthodb.org/v10?query=444399at4751	ribosomal protein L14
444602at4751	Complete	ctg8039	41852	42217	-	88.4	111	https://www.orthodb.org/v10?query=444602at4751	ER membrane protein complex subunit 4
444892at4751	Missing
445210at4751	Fragmented	ctg4437	131041	131148	-	31.6	15	https://www.orthodb.org/v10?query=445210at4751	Transcription factor IIA, alpha/beta subunit
445401at4751	Complete	ctg7190	3618	4365	-	204.6	151	https://www.orthodb.org/v10?query=445401at4751	V-ATPase proteolipid subunit
445954at4751	Duplicated	ctg1082	1768	2108	+	97.4	65	https://www.orthodb.org/v10?query=445954at4751	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site
445954at4751	Duplicated	ctg7300	52957	53346	+	87.5	56	https://www.orthodb.org/v10?query=445954at4751	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site
